idTempo	Ano	Mes	Dia	idPoder	NomePoder	idUniOrc	GrpAdminUniOrc	NomeUniOrc	VlrDspSrvAtivo	VlrDspSrvInativo	VlrDspPensionista	VlrDspContratado	VlrTotalGasto	VlrArrecadado
42508	2016	9	5	4	MINISTÉRIO PÚBLICO	7350	ADMINISTRACAO DIRETA	PROCURADORIA GERAL DE JUSTICA	93054078.43	29466551.74	4683516.12	0.00	127204146.29	873338.42
42938	2016	12	5	3	EXECUTIVO	7409	ADMINISTRACAO DIRETA	EGE SEC.FAZENDA-ENCARGOS DIVERSOS	0.00	0.00	0.00	0.00	0.00	0.00
41566	2016	1	5	3	EXECUTIVO	7418	AUTARQUIAS E FUNDACOES	FUNDACAO JOAO PINHEIRO	2101328.06	0.00	0.00	0.00	2101328.06	288.16
41566	2016	1	5	3	EXECUTIVO	7440	AUTARQUIAS E FUNDACOES	UNIVERSIDADE ESTADUAL DE MONTES CLAROS	15951612.37	0.00	0.00	127586.04	16079198.41	1101636.61
41626	2016	3	5	3	EXECUTIVO	7439	FUNDOS	FUNDO ESTADUAL DE DESENVOLVIMENTO DE TRANSPORTES	0.00	0.00	0.00	0.00	0.00	14062.49
41626	2016	3	5	3	EXECUTIVO	7362	ADMINISTRACAO DIRETA	SECRETARIA DE ESTADO DE EDUCACAO	542035078.72	0.00	0.00	210824.73	542245903.45	1049569.40
42099	2016	7	5	3	EXECUTIVO	7418	AUTARQUIAS E FUNDACOES	FUNDACAO JOAO PINHEIRO	1975451.18	0.00	0.00	151.93	1975603.11	944.36
42508	2016	9	5	3	EXECUTIVO	7433	AUTARQUIAS E FUNDACOES	INSTITUTO MINEIRO DE GESTAO DAS AGUAS	744508.71	0.00	0.00	0.00	744508.71	522915.63
42008	2016	4	5	1	LEGISLATIVO	7610	FUNDOS	FUNDO DE APOIO HABITACIONAL DA ASSEMBLEIA LEGISLATIVA DE MINAS GERAIS	0.00	0.00	0.00	0.00	0.00	1971325.61
42099	2016	7	5	3	EXECUTIVO	7415	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS	23649173.06	0.00	8800.00	0.00	23657973.06	-2915441.89
41626	2016	3	5	3	EXECUTIVO	7600	AUTARQUIAS E FUNDACOES	IMPRENSA OFICIAL DO ESTADO DE MINAS GERAIS	866229.58	0.00	0.00	253639.72	1119869.30	7376650.04
41597	2016	2	5	3	EXECUTIVO	7422	AUTARQUIAS E FUNDACOES	INSTITUTO ESTADUAL DE FLORESTAS	5109973.38	0.00	0.00	0.00	5109973.38	297404.00
41597	2016	2	5	3	EXECUTIVO	7422	AUTARQUIAS E FUNDACOES	INSTITUTO ESTADUAL DE FLORESTAS	4282243.13	0.00	0.00	0.00	4282243.13	297404.00
42477	2016	8	5	1	LEGISLATIVO	7344	ADMINISTRACAO DIRETA	TRIBUNAL DE CONTAS DO ESTADO DE MINAS GERAIS	31508690.25	12287633.87	118227.02	0.00	43914551.14	2134.20
42938	2016	12	5	3	EXECUTIVO	7367	FUNDOS	FUNDO ESTADUAL DE SAUDE	691041.57	0.00	0.00	1849.34	692890.91	870.00
42538	2016	10	5	3	EXECUTIVO	7600	AUTARQUIAS E FUNDACOES	IMPRENSA OFICIAL DO ESTADO DE MINAS GERAIS	1527287.61	0.00	0.00	223459.50	1750747.11	804.81
41626	2016	3	5	3	EXECUTIVO	7424	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS	638213.22	0.00	101668607.26	0.00	102306820.48	216010.84
41626	2016	3	5	3	EXECUTIVO	7416	FUNDOS	FUNDO DE ASSISTENCIA AO PECULIO DOS SERVIDORES PUBLICOS DO ESTADO DE MINAS GERAIS	0.00	0.00	0.00	0.00	0.00	1633371.13
42069	2016	6	5	3	EXECUTIVO	7596	AUTARQUIAS E FUNDACOES	UNIVERSIDADE DO ESTADO DE MINAS GERAIS	8681006.92	0.00	0.00	1192578.33	9873585.25	136.08
42038	2016	5	5	3	EXECUTIVO	7422	AUTARQUIAS E FUNDACOES	INSTITUTO ESTADUAL DE FLORESTAS	4769537.65	0.00	0.00	0.00	4769537.65	323168.10
42069	2016	6	5	3	EXECUTIVO	7370	ADMINISTRACAO DIRETA	CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS	53899617.93	23289536.17	0.00	0.00	77189154.10	2176.79
42069	2016	6	5	3	EXECUTIVO	7373	ADMINISTRACAO DIRETA	SECRETARIA DE ESTADO DE ADMINISTRACAO PRISIONAL	66226038.01	0.00	0.00	62765770.43	128991808.44	5797.38
42508	2016	9	5	1	LEGISLATIVO	7597	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DO LEGISLATIVO DO ESTADO DE MINAS GERAIS	0.00	0.00	0.00	0.00	0.00	415768.55
42508	2016	9	5	3	EXECUTIVO	7424	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS	646780.11	0.00	104060797.27	0.00	104707577.38	48730.34
42508	2016	9	5	3	EXECUTIVO	7440	AUTARQUIAS E FUNDACOES	UNIVERSIDADE ESTADUAL DE MONTES CLAROS	13130241.36	0.00	0.00	679112.78	13809354.14	-619331.01
42099	2016	7	5	3	EXECUTIVO	7409	ADMINISTRACAO DIRETA	EGE SEC.FAZENDA-ENCARGOS DIVERSOS	0.00	0.00	0.00	0.00	0.00	0.00
42099	2016	7	5	3	EXECUTIVO	7409	ADMINISTRACAO DIRETA	EGE SEC.FAZENDA-ENCARGOS DIVERSOS	0.00	0.00	0.00	0.00	0.00	0.00
41626	2016	3	5	3	EXECUTIVO	7601	AUTARQUIAS E FUNDACOES	INSTITUTO DE GEOINFORMACAO  E TECNOLOGIA	394731.45	0.00	0.00	0.00	394731.45	8000.00
42038	2016	5	5	2	JUDICIÁRIO	7346	FUNDOS	FUNDO ESPECIAL DO PODER JUDICIARIO DO ESTADO DE MINAS GERAIS	0.00	0.00	0.00	0.00	0.00	29136.96
42099	2016	7	5	1	LEGISLATIVO	7344	ADMINISTRACAO DIRETA	TRIBUNAL DE CONTAS DO ESTADO DE MINAS GERAIS	31679689.47	12143679.41	118227.02	0.00	43941595.90	1742.83
41626	2016	3	5	3	EXECUTIVO	7370	ADMINISTRACAO DIRETA	CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS	54157489.36	22557299.26	0.00	0.00	76714788.62	1813.92
42508	2016	9	5	2	JUDICIÁRIO	7346	FUNDOS	FUNDO ESPECIAL DO PODER JUDICIARIO DO ESTADO DE MINAS GERAIS	0.00	0.00	0.00	0.00	0.00	271.88
42099	2016	7	5	3	EXECUTIVO	7438	AUTARQUIAS E FUNDACOES	DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO	7975597.28	0.00	231703.13	0.00	8207300.41	24.31
42099	2016	7	5	3	EXECUTIVO	7411	FUNDOS	FUNDO FINANCEIRO DE PREVIDENCIA	5991.31	714479357.91	129883958.14	0.00	844369307.36	120291.54
42099	2016	7	5	3	EXECUTIVO	7437	AUTARQUIAS E FUNDACOES	FUNDACAO DE EDUCACAO PARA O TRABALHO DE MINAS GERAIS	501991.11	0.00	0.00	0.00	501991.11	0.00
42508	2016	9	5	3	EXECUTIVO	7411	FUNDOS	FUNDO FINANCEIRO DE PREVIDENCIA	5901.31	734889736.07	131187492.63	0.00	866083130.01	366997.75
42008	2016	4	5	3	EXECUTIVO	7608	EMPRESAS DEPENDENTES	EMPRESA DE PESQUISA AGROPECUARIA DE MINAS GERAIS	7223151.58	0.00	0.00	0.00	7223151.58	45980.13
42038	2016	5	5	3	EXECUTIVO	7598	AUTARQUIAS E FUNDACOES	INSTITUTO MINEIRO DE AGROPECUARIA	10873395.51	0.00	0.00	1276.40	10874671.91	27206.79
42477	2016	8	5	3	EXECUTIVO	7607	EMPRESAS DEPENDENTES	EMPRESA DE ASSISTENCIA TECNICA E EXTENSAO RURAL DO ESTADO DE MINAS GERAIS	18093994.90	0.00	0.00	0.00	18093994.90	5187036.17
42099	2016	7	5	3	EXECUTIVO	7595	AUTARQUIAS E FUNDACOES	INSTITUTO DE METROLOGIA E QUALIDADE DO ESTADO DE MINAS GERAIS	936990.26	0.00	0.00	0.00	936990.26	11096.27
41626	2016	3	5	3	EXECUTIVO	7367	FUNDOS	FUNDO ESTADUAL DE SAUDE	28846779.81	0.00	0.00	174945.81	29021725.62	4487521.19
42099	2016	7	5	3	EXECUTIVO	7434	AUTARQUIAS E FUNDACOES	JUNTA COMERCIAL DO ESTADO DE MINAS GERAIS	984112.70	0.00	0.00	0.00	984112.70	5136434.28
42099	2016	7	5	3	EXECUTIVO	7362	ADMINISTRACAO DIRETA	SECRETARIA DE ESTADO DE EDUCACAO	645662496.22	0.00	0.00	217415.49	645879911.71	21027223.73
41597	2016	2	5	3	EXECUTIVO	7598	AUTARQUIAS E FUNDACOES	INSTITUTO MINEIRO DE AGROPECUARIA	10540819.99	0.00	0.00	0.00	10540819.99	13370.76
41597	2016	2	5	3	EXECUTIVO	7598	AUTARQUIAS E FUNDACOES	INSTITUTO MINEIRO DE AGROPECUARIA	10919700.87	0.00	0.00	0.00	10919700.87	13370.76
41566	2016	1	5	3	EXECUTIVO	7409	ADMINISTRACAO DIRETA	EGE SEC.FAZENDA-ENCARGOS DIVERSOS	0.00	0.00	0.00	0.00	0.00	0.00
41566	2016	1	5	3	EXECUTIVO	7409	ADMINISTRACAO DIRETA	EGE SEC.FAZENDA-ENCARGOS DIVERSOS	0.00	0.00	0.00	0.00	0.00	0.00
42538	2016	10	5	3	EXECUTIVO	7362	ADMINISTRACAO DIRETA	SECRETARIA DE ESTADO DE EDUCACAO	1230575469.07	0.00	0.00	281877.24	1230857346.31	28338821.90
42538	2016	10	5	3	EXECUTIVO	7373	ADMINISTRACAO DIRETA	SECRETARIA DE ESTADO DE ADMINISTRACAO PRISIONAL	132482630.78	0.00	0.00	130197957.65	262680588.43	240360.29
42538	2016	10	5	3	EXECUTIVO	7409	ADMINISTRACAO DIRETA	EGE SEC.FAZENDA-ENCARGOS DIVERSOS	0.00	0.00	0.00	0.00	0.00	0.00
42069	2016	6	5	1	LEGISLATIVO	7344	ADMINISTRACAO DIRETA	TRIBUNAL DE CONTAS DO ESTADO DE MINAS GERAIS	32038704.01	11955929.69	118227.02	0.00	44112860.72	7106.80
42069	2016	6	5	3	EXECUTIVO	7373	ADMINISTRACAO DIRETA	SECRETARIA DE ESTADO DE ADMINISTRACAO PRISIONAL	66226038.01	0.00	0.00	62765770.43	128991808.44	1000000.00
42008	2016	4	5	2	JUDICIÁRIO	7346	FUNDOS	FUNDO ESPECIAL DO PODER JUDICIARIO DO ESTADO DE MINAS GERAIS	0.00	0.00	0.00	0.00	0.00	139.46
41566	2016	1	5	3	EXECUTIVO	7440	AUTARQUIAS E FUNDACOES	UNIVERSIDADE ESTADUAL DE MONTES CLAROS	15951612.37	0.00	0.00	127586.04	16079198.41	1698.18
42038	2016	5	5	3	EXECUTIVO	7608	EMPRESAS DEPENDENTES	EMPRESA DE PESQUISA AGROPECUARIA DE MINAS GERAIS	7839762.63	0.00	0.00	0.00	7839762.63	120.00
42069	2016	6	5	3	EXECUTIVO	7424	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS	667745.33	0.00	103418412.55	0.00	104086157.88	10565.72
41566	2016	1	5	1	LEGISLATIVO	7597	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DO LEGISLATIVO DO ESTADO DE MINAS GERAIS	0.00	0.00	0.00	0.00	0.00	0.00
41566	2016	1	5	2	JUDICIÁRIO	7346	FUNDOS	FUNDO ESPECIAL DO PODER JUDICIARIO DO ESTADO DE MINAS GERAIS	0.00	0.00	0.00	0.00	0.00	220986.21
42508	2016	9	5	3	EXECUTIVO	7421	AUTARQUIAS E FUNDACOES	FUNDACAO ESTADUAL DO MEIO AMBIENTE	1211315.08	0.00	0.00	0.00	1211315.08	1082098.24
42038	2016	5	5	3	EXECUTIVO	7433	AUTARQUIAS E FUNDACOES	INSTITUTO MINEIRO DE GESTAO DAS AGUAS	794382.80	0.00	0.00	0.00	794382.80	9023.29
42099	2016	7	5	3	EXECUTIVO	7436	AUTARQUIAS E FUNDACOES	FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS	56115883.04	0.00	84569.63	9216530.63	65416983.30	12281.39
42099	2016	7	5	3	EXECUTIVO	7596	AUTARQUIAS E FUNDACOES	UNIVERSIDADE DO ESTADO DE MINAS GERAIS	8530479.29	0.00	0.00	1174032.47	9704511.76	58792.47
41566	2016	1	5	3	EXECUTIVO	7372	ADMINISTRACAO DIRETA	DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS	18878819.27	6949973.35	0.00	0.00	25828792.62	207989.71
42477	2016	8	5	3	EXECUTIVO	7424	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS	659210.51	0.00	103471375.26	0.00	104130585.77	1702.14
42038	2016	5	5	3	EXECUTIVO	7415	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS	38717393.54	0.00	8800.00	4897.57	38731091.11	1194564.66
42477	2016	8	5	3	EXECUTIVO	7435	AUTARQUIAS E FUNDACOES	FUNDACAO EZEQUIEL DIAS	4525208.99	0.00	0.00	8941.11	4534150.10	1849.20
42477	2016	8	5	3	EXECUTIVO	7422	AUTARQUIAS E FUNDACOES	INSTITUTO ESTADUAL DE FLORESTAS	4985706.32	0.00	0.00	0.00	4985706.32	27988.70
42038	2016	5	5	3	EXECUTIVO	7436	AUTARQUIAS E FUNDACOES	FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS	57615092.45	0.00	51301.69	9259586.78	66925980.92	46698.38
42099	2016	7	5	3	EXECUTIVO	7365	ADMINISTRACAO DIRETA	SECRETARIA DE ESTADO  DE TRANSPORTES  E OBRAS PUBLICAS	790892.71	0.00	0.00	0.00	790892.71	9666.00
42069	2016	6	5	3	EXECUTIVO	7423	AUTARQUIAS E FUNDACOES	FUNDACAO RURAL MINEIRA	437680.41	0.00	1297.81	0.00	438978.22	94070.44
42099	2016	7	5	3	EXECUTIVO	7411	FUNDOS	FUNDO FINANCEIRO DE PREVIDENCIA	5991.31	714479357.91	129883958.14	0.00	844369307.36	3410712.32
42069	2016	6	5	3	EXECUTIVO	7421	AUTARQUIAS E FUNDACOES	FUNDACAO ESTADUAL DO MEIO AMBIENTE	1273409.79	0.00	0.00	0.00	1273409.79	276555.62
42069	2016	6	5	3	EXECUTIVO	7600	AUTARQUIAS E FUNDACOES	IMPRENSA OFICIAL DO ESTADO DE MINAS GERAIS	820625.04	0.00	0.00	26348.15	846973.19	1612.00
42538	2016	10	5	3	EXECUTIVO	7423	AUTARQUIAS E FUNDACOES	FUNDACAO RURAL MINEIRA	833296.48	0.00	2595.62	0.00	835892.10	81482.16
42508	2016	9	5	3	EXECUTIVO	7368	ADMINISTRACAO DIRETA	SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL	6577315.35	0.00	0.00	3254.60	6580569.95	351.30
41597	2016	2	5	3	EXECUTIVO	7411	FUNDOS	FUNDO FINANCEIRO DE PREVIDENCIA	6169.15	635491894.25	128624092.22	0.00	764122155.62	4311433.76
41597	2016	2	5	3	EXECUTIVO	7411	FUNDOS	FUNDO FINANCEIRO DE PREVIDENCIA	6154.15	640358234.15	129342005.16	0.00	769706393.46	4311433.76
41597	2016	2	5	3	EXECUTIVO	7416	FUNDOS	FUNDO DE ASSISTENCIA AO PECULIO DOS SERVIDORES PUBLICOS DO ESTADO DE MINAS GERAIS	0.00	0.00	0.00	0.00	0.00	3511611.09
41597	2016	2	5	3	EXECUTIVO	7416	FUNDOS	FUNDO DE ASSISTENCIA AO PECULIO DOS SERVIDORES PUBLICOS DO ESTADO DE MINAS GERAIS	0.00	0.00	0.00	0.00	0.00	3511611.09
42538	2016	10	5	3	EXECUTIVO	7430	AUTARQUIAS E FUNDACOES	FUNDACAO CLOVIS SALGADO	2863910.20	0.00	1760.00	0.00	2865670.20	32729.39
42008	2016	4	5	3	EXECUTIVO	7409	ADMINISTRACAO DIRETA	EGE SEC.FAZENDA-ENCARGOS DIVERSOS	0.00	0.00	0.00	0.00	0.00	0.00
42538	2016	10	5	3	EXECUTIVO	7361	ADMINISTRACAO DIRETA	POLICIA MILITAR DO ESTADO DE MINAS GERAIS	398705132.19	416088075.58	0.00	0.00	814793207.77	107058.50
41626	2016	3	5	3	EXECUTIVO	7409	ADMINISTRACAO DIRETA	EGE SEC.FAZENDA-ENCARGOS DIVERSOS	0.00	0.00	0.00	0.00	0.00	0.00
42008	2016	4	5	3	EXECUTIVO	7441	AUTARQUIAS E FUNDACOES	FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS	7931143.94	0.00	293.33	527765.53	8459202.80	119385.29
42477	2016	8	5	3	EXECUTIVO	7438	AUTARQUIAS E FUNDACOES	DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO	17015545.24	0.00	219478.89	0.00	17235024.13	362539.42
42538	2016	10	5	3	EXECUTIVO	7411	FUNDOS	FUNDO FINANCEIRO DE PREVIDENCIA	11676.31	1490482321.04	257292685.07	0.00	1747786682.42	2290287.99
42477	2016	8	5	3	EXECUTIVO	7419	AUTARQUIAS E FUNDACOES	FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS	492525.65	0.00	0.00	0.00	492525.65	759317.07
42099	2016	7	5	3	EXECUTIVO	7409	ADMINISTRACAO DIRETA	EGE SEC.FAZENDA-ENCARGOS DIVERSOS	0.00	0.00	0.00	0.00	0.00	0.00
42099	2016	7	5	3	EXECUTIVO	7409	ADMINISTRACAO DIRETA	EGE SEC.FAZENDA-ENCARGOS DIVERSOS	0.00	0.00	0.00	0.00	0.00	0.00
42538	2016	10	5	3	EXECUTIVO	7439	FUNDOS	FUNDO ESTADUAL DE DESENVOLVIMENTO DE TRANSPORTES	0.00	0.00	0.00	0.00	0.00	1302739.97
41597	2016	2	5	3	EXECUTIVO	7431	AUTARQUIAS E FUNDACOES	INSTITUTO ESTADUAL DO PATRIMONIO HISTORICO E ARTISTICO DE MINAS GERAIS	636230.87	0.00	0.00	0.00	636230.87	694.05
41597	2016	2	5	3	EXECUTIVO	7431	AUTARQUIAS E FUNDACOES	INSTITUTO ESTADUAL DO PATRIMONIO HISTORICO E ARTISTICO DE MINAS GERAIS	614705.66	0.00	0.00	0.00	614705.66	694.05
42538	2016	10	5	3	EXECUTIVO	7370	ADMINISTRACAO DIRETA	CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS	106885624.29	47323234.60	0.00	0.00	154208858.89	90.32
42538	2016	10	5	3	EXECUTIVO	7409	ADMINISTRACAO DIRETA	EGE SEC.FAZENDA-ENCARGOS DIVERSOS	0.00	0.00	0.00	0.00	0.00	0.00
42069	2016	6	5	3	EXECUTIVO	7430	AUTARQUIAS E FUNDACOES	FUNDACAO CLOVIS SALGADO	1495208.12	0.00	880.00	0.00	1496088.12	4470.24
42477	2016	8	5	3	EXECUTIVO	7409	ADMINISTRACAO DIRETA	EGE SEC.FAZENDA-ENCARGOS DIVERSOS	0.00	0.00	0.00	0.00	0.00	0.00
41597	2016	2	5	3	EXECUTIVO	7434	AUTARQUIAS E FUNDACOES	JUNTA COMERCIAL DO ESTADO DE MINAS GERAIS	1012562.99	0.00	0.00	0.00	1012562.99	0.00
41597	2016	2	5	3	EXECUTIVO	7434	AUTARQUIAS E FUNDACOES	JUNTA COMERCIAL DO ESTADO DE MINAS GERAIS	1028981.16	0.00	0.00	0.00	1028981.16	0.00
42938	2016	12	5	3	EXECUTIVO	7419	AUTARQUIAS E FUNDACOES	FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS	1970395.27	0.00	0.00	0.00	1970395.27	632917.87
42938	2016	12	5	2	JUDICIÁRIO	7346	FUNDOS	FUNDO ESPECIAL DO PODER JUDICIARIO DO ESTADO DE MINAS GERAIS	0.00	0.00	0.00	0.00	0.00	20634.92
42099	2016	7	5	3	EXECUTIVO	7602	AUTARQUIAS E FUNDACOES	INSTITUTO DE DESENVOLVIMENTO DO NORTE E NORDESTE DE MINAS GERAIS	423114.02	0.00	0.00	2018.98	425133.00	2252.42
42099	2016	7	5	3	EXECUTIVO	7418	AUTARQUIAS E FUNDACOES	FUNDACAO JOAO PINHEIRO	1975451.18	0.00	0.00	151.93	1975603.11	118700.38
42099	2016	7	5	3	EXECUTIVO	7424	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS	657066.43	0.00	102656286.52	0.00	103313352.95	0.00
42099	2016	7	5	3	EXECUTIVO	7361	ADMINISTRACAO DIRETA	POLICIA MILITAR DO ESTADO DE MINAS GERAIS	369220574.97	406286323.63	0.00	0.00	775506898.60	95817.38
42099	2016	7	5	3	EXECUTIVO	7380	FUNDOS	FUNDO DE DESENVOLVIMENTO METROPOLITANO	0.00	0.00	0.00	0.00	0.00	84589.99
42477	2016	8	5	3	EXECUTIVO	7415	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS	21779282.14	0.00	8800.00	0.00	21788082.14	295491.18
42477	2016	8	5	3	EXECUTIVO	7367	FUNDOS	FUNDO ESTADUAL DE SAUDE	28043464.96	0.00	0.00	9894.01	28053358.97	848991.38
42477	2016	8	5	3	EXECUTIVO	7418	AUTARQUIAS E FUNDACOES	FUNDACAO JOAO PINHEIRO	2356239.28	0.00	0.00	0.00	2356239.28	944.36
42069	2016	6	5	3	EXECUTIVO	7421	AUTARQUIAS E FUNDACOES	FUNDACAO ESTADUAL DO MEIO AMBIENTE	1273409.79	0.00	0.00	0.00	1273409.79	27440.57
42508	2016	9	5	3	EXECUTIVO	7348	ADMINISTRACAO DIRETA	GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS	507213.38	0.00	0.00	0.00	507213.38	0.00
42069	2016	6	5	3	EXECUTIVO	7424	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS	667745.33	0.00	103418412.55	0.00	104086157.88	20200799.36
42069	2016	6	5	3	EXECUTIVO	7424	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS	667745.33	0.00	103418412.55	0.00	104086157.88	7190115.06
42069	2016	6	5	3	EXECUTIVO	7415	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS	18250311.55	0.00	8800.00	-2368.72	18256742.83	21304.85
42069	2016	6	5	3	EXECUTIVO	7602	AUTARQUIAS E FUNDACOES	INSTITUTO DE DESENVOLVIMENTO DO NORTE E NORDESTE DE MINAS GERAIS	425903.04	0.00	0.00	88.94	425991.98	71149.97
42069	2016	6	5	3	EXECUTIVO	7405	ADMINISTRACAO DIRETA	SECRETARIA DE ESTADO DE DIREITOS HUMANOS, PARTICIPACAO SOCIAL E CIDADANIA	882091.36	0.00	0.00	0.00	882091.36	600000.00
42069	2016	6	5	3	EXECUTIVO	7362	ADMINISTRACAO DIRETA	SECRETARIA DE ESTADO DE EDUCACAO	639770249.69	0.00	0.00	217929.08	639988178.77	384286.93
42508	2016	9	5	3	EXECUTIVO	7348	ADMINISTRACAO DIRETA	GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS	507213.38	0.00	0.00	0.00	507213.38	39500.00
42099	2016	7	5	3	EXECUTIVO	7409	ADMINISTRACAO DIRETA	EGE SEC.FAZENDA-ENCARGOS DIVERSOS	0.00	0.00	0.00	0.00	0.00	0.00
42099	2016	7	5	3	EXECUTIVO	7409	ADMINISTRACAO DIRETA	EGE SEC.FAZENDA-ENCARGOS DIVERSOS	0.00	0.00	0.00	0.00	0.00	0.00
41566	2016	1	5	3	EXECUTIVO	7440	AUTARQUIAS E FUNDACOES	UNIVERSIDADE ESTADUAL DE MONTES CLAROS	15951612.37	0.00	0.00	127586.04	16079198.41	0.00
41566	2016	1	5	3	EXECUTIVO	7598	AUTARQUIAS E FUNDACOES	INSTITUTO MINEIRO DE AGROPECUARIA	9583646.59	0.00	0.00	11318.67	9594965.26	0.00
41597	2016	2	5	1	LEGISLATIVO	7597	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DO LEGISLATIVO DO ESTADO DE MINAS GERAIS	0.00	0.00	0.00	0.00	0.00	343763.74
41597	2016	2	5	1	LEGISLATIVO	7597	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DO LEGISLATIVO DO ESTADO DE MINAS GERAIS	0.00	0.00	0.00	0.00	0.00	343763.74
41626	2016	3	5	3	EXECUTIVO	7411	FUNDOS	FUNDO FINANCEIRO DE PREVIDENCIA	6139.15	642172638.84	130526518.97	0.00	772705296.96	3014418.17
42477	2016	8	5	3	EXECUTIVO	7409	ADMINISTRACAO DIRETA	EGE SEC.FAZENDA-ENCARGOS DIVERSOS	0.00	0.00	0.00	0.00	0.00	0.00
42508	2016	9	5	3	EXECUTIVO	7411	FUNDOS	FUNDO FINANCEIRO DE PREVIDENCIA	5901.31	734889736.07	131187492.63	0.00	866083130.01	14948266.67
42099	2016	7	5	3	EXECUTIVO	7435	AUTARQUIAS E FUNDACOES	FUNDACAO EZEQUIEL DIAS	4500894.56	0.00	0.00	7016.67	4507911.23	28047.17
42538	2016	10	5	3	EXECUTIVO	7424	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS	1339880.90	0.00	204784337.25	0.00	206124218.15	7280275.57
42538	2016	10	5	3	EXECUTIVO	7367	FUNDOS	FUNDO ESTADUAL DE SAUDE	81693620.06	0.00	0.00	0.00	81693620.06	188416.62
42477	2016	8	5	3	EXECUTIVO	7367	FUNDOS	FUNDO ESTADUAL DE SAUDE	28043464.96	0.00	0.00	9894.01	28053358.97	1286101.05
41626	2016	3	5	3	EXECUTIVO	7441	AUTARQUIAS E FUNDACOES	FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS	7724648.75	0.00	586.66	536850.47	8262085.88	37228.70
42938	2016	12	5	3	EXECUTIVO	7432	AUTARQUIAS E FUNDACOES	FUNDACAO TV MINAS CULTURAL E EDUCATIVA	908798.57	0.00	0.00	43876.63	952675.20	146173.33
42938	2016	12	5	3	EXECUTIVO	7403	ADMINISTRACAO DIRETA	SECRETARIA-GERAL	898576.91	0.00	0.00	0.00	898576.91	81025.00
42508	2016	9	5	3	EXECUTIVO	7424	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS	646780.11	0.00	104060797.27	0.00	104707577.38	6934439.74
41597	2016	2	5	3	EXECUTIVO	7415	AUTARQUIAS E FUNDACOES	INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS	16830185.30	0.00	7920.00	0.00	16838105.30	305411.63
